order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
202,13-07-2022,First Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,FUR-TA-10004289,2,6.6,217,17
203,31-12-2022,First Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,OFF-AP-10003622,1,0,-5,-5
204,12-03-2022,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10003217,2,1.4,68,8
205,14-10-2023,Standard Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,FUR-FU-10002960,7,1.2,37,-3
206,10-07-2023,Standard Class,Consumer,United States,Whittier,California,90604,West,Technology,Phones,TEC-PH-10001918,4,13.2,437,67
207,01-12-2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10000642,4,3.2,76,6
208,08-08-2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,TEC-PH-10001700,2,3.9,127,7
209,19-08-2022,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,OFF-BI-10003274,4,0.6,17,-3
210,30-12-2023,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,OFF-FA-10000134,9,1,48,-2
211,17-07-2022,Standard Class,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,OFF-ST-10001522,1,4.5,85,5
212,07-10-2023,Second Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10001266,2,0.8,16,-4
213,22-04-2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,OFF-LA-10004544,2,0.8,16,-4
214,22-04-2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,FUR-BO-10004695,5,22.5,445,55
215,20-11-2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,TEC-PH-10002844,3,1.8,57,7
216,31-03-2023,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,TEC-MA-10000864,9,47.6,1186,146
217,29-08-2022,Standard Class,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,TEC-AC-10000109,2,4.5,85,5
218,06-05-2022,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001328,6,2.7,87,7
219,10-08-2023,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10002563,3,12,296,46
220,24-04-2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,OFF-FA-10000585,2,0.2,8,-2
221,24-03-2022,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,OFF-PA-10004000,6,0.8,16,-4
222,26-03-2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,OFF-BI-10002852,4,0.6,17,-3
223,18-04-2022,First Class,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,FUR-FU-10000087,4,2.1,67,7
224,17-03-2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,TEC-MA-10001148,4,19.2,476,66
225,19-11-2023,First Class,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,OFF-AR-10001958,2,1.2,26,-4
226,18-11-2023,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10001026,1,0,-2,-2
227,22-04-2023,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,FUR-TA-10003748,5,12.4,618,108
228,22-04-2022,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10002485,1,0.6,17,-3
229,17-02-2022,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004860,2,3.2,158,28
230,02-10-2023,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004477,8,7.8,388,28
231,21-07-2023,Standard Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10001679,7,1,15,-5
232,18-01-2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10001705,2,9.2,226,16
233,19-10-2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,FUR-TA-10003473,3,24.8,616,106
234,13-09-2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,OFF-BI-10001679,2,0.2,8,-2
235,10-11-2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10004017,3,13,255,5
236,26-11-2023,Standard Class,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,TEC-AC-10003832,3,24.8,616,116
237,02-01-2022,Standard Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,OFF-PA-10002479,2,0.4,6,-4
238,19-01-2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003349,5,1.2,26,-4
239,13-12-2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10000576,5,8.4,418,78
240,20-01-2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004351,3,0.2,8,-2
241,25-04-2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10000011,2,0.9,27,-3
242,27-05-2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,FUR-TA-10002607,5,5.4,177,27
243,08-11-2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10002505,3,0,-4,-4
244,08-01-2022,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10004685,2,0.3,7,-3
245,20-04-2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,FUR-CH-10004063,7,40,1998,378
246,09-11-2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,OFF-ST-10002276,2,6.8,166,16
247,29-04-2023,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10004082,6,2.5,45,5
248,28-04-2023,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,OFF-AP-10002945,5,75,1495,115
249,26-09-2022,Second Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,OFF-PA-10000061,4,0.9,27,7
250,18-08-2023,Second Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10002965,2,16,315,15
251,19-09-2023,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10004569,1,0.3,7,-3
252,28-05-2022,Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,TEC-AC-10003832,13,134,3346,296
253,03-04-2022,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001228,6,4,75,5
254,18-04-2022,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10003296,4,14.4,356,26
255,25-12-2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002505,9,0.2,8,-2
256,26-11-2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10004804,2,1.6,78,8
257,25-04-2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001590,5,1,48,8
258,08-04-2023,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10001580,6,26,646,56
259,10-02-2022,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10000290,3,1,15,-5
260,20-10-2022,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002790,3,8.8,216,36
261,11-06-2022,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003460,5,1,15,-5
262,29-08-2023,Standard Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,OFF-AP-10002203,2,0,-2,-2
263,26-12-2022,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10000822,3,91.8,3057,367
264,14-06-2022,Second Class,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10003353,7,75.6,2517,347
265,20-06-2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001433,4,9.9,327,27
266,17-11-2022,Standard Class,Consumer,United States,Brentwood,California,94513,West,Technology,Accessories,TEC-AC-10004469,2,3.2,76,6
267,25-10-2023,Standard Class,Corporate,United States,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,OFF-AR-10003602,3,0.5,5,-5
268,19-05-2022,Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,OFF-FA-10003472,6,0.2,8,-2
269,10-08-2022,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Storage,OFF-ST-10004180,1,1.2,37,7
270,17-12-2023,Standard Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Envelopes,OFF-EN-10004386,3,1.8,57,7
271,24-01-2022,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10003208,4,14.6,728,138
272,16-09-2022,First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10003628,7,10.5,205,5
273,29-11-2022,First Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10003274,3,0.4,6,-4
274,31-10-2022,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002557,3,0.4,6,-4
275,05-02-2023,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Paper,OFF-PA-10002615,2,0.3,7,-3
276,04-04-2023,First Class,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Art,OFF-AR-10001427,1,0.2,8,-2
277,20-10-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10000673,2,0.4,6,-4
278,21-05-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10004470,4,0.4,18,-2
279,10-03-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10000876,6,1.2,58,8
280,17-05-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,OFF-LA-10002043,3,1,15,-5
281,06-10-2022,Second Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10004967,5,0,-3,-3
282,06-05-2023,Second Class,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,TEC-PH-10001760,7,33.3,1107,57
283,05-10-2023,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10002903,5,52,1035,85
284,28-07-2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10000474,5,7,135,5
285,11-12-2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Accessories,TEC-AC-10001956,5,12,235,25
286,01-08-2022,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10004100,6,1.5,25,-5
287,20-01-2022,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10000778,7,7.5,247,17
288,05-06-2023,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Appliances,OFF-AP-10002684,2,3.8,188,38
289,01-04-2023,Second Class,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Supplies,OFF-SU-10000646,5,48,955,145
290,23-01-2022,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,OFF-FA-10002983,7,1,15,-5
291,12-10-2023,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,OFF-LA-10004689,8,0.6,17,-3
292,22-06-2023,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10002001,2,5.2,258,38
293,12-07-2023,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,FUR-BO-10004709,3,3.6,86,6
294,20-06-2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,FUR-FU-10004091,8,15,295,15
295,30-05-2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Chairs,FUR-CH-10001891,3,4.6,228,38
296,05-08-2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,FUR-FU-10002918,3,4.4,218,38
297,17-11-2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,OFF-BI-10004593,5,4,75,5
298,04-08-2023,First Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Fasteners,OFF-FA-10004854,3,0.9,27,-3
299,25-09-2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,OFF-PA-10002105,5,0.6,28,8
300,24-09-2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Storage,OFF-ST-10002756,8,21.6,1078,148
301,12-03-2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,OFF-PA-10004243,3,3,55,5
302,31-10-2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Furniture,Furnishings,FUR-FU-10001861,4,3.2,76,6
303,29-06-2022,Standard Class,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Binders,OFF-BI-10002706,1,0.4,6,-4
304,12-09-2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,FUR-TA-10002533,3,8.8,216,36
305,08-01-2022,Second Class,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10002671,2,0.6,28,8
306,01-09-2023,Standard Class,Corporate,United States,Taylor,Michigan,48180,Central,Office Supplies,Art,OFF-AR-10003651,3,0.4,6,-4
307,12-10-2023,Standard Class,Home Office,United States,Lakewood,New Jersey,8701,East,Office Supplies,Binders,OFF-BI-10001072,3,2.5,45,-5
308,15-08-2023,Standard Class,Home Office,United States,Lakewood,New Jersey,8701,East,Office Supplies,Art,OFF-AR-10002135,6,11.6,286,36
309,05-05-2022,First Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Art,OFF-AR-10002804,1,0,-3,-3
310,06-08-2023,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,FUR-FU-10001918,4,1,15,-5
311,08-09-2022,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Chairs,FUR-CH-10004086,2,18.8,466,66
312,30-05-2022,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Furniture,Furnishings,FUR-FU-10001756,1,0.8,16,-4
313,13-01-2023,Second Class,Corporate,United States,Arvada,Colorado,80004,West,Office Supplies,Labels,OFF-LA-10000634,3,0.3,7,-3
314,15-09-2023,Standard Class,Corporate,United States,Hackensack,New Jersey,7601,East,Furniture,Furnishings,FUR-FU-10001588,3,1.8,88,8
315,12-05-2022,Standard Class,Corporate,United States,Saint Petersburg,Florida,33710,South,Technology,Phones,TEC-PH-10002398,2,9,175,15
316,10-03-2022,Standard Class,Corporate,United States,Saint Petersburg,Florida,33710,South,Office Supplies,Paper,OFF-PA-10001937,3,1,15,-5
317,16-06-2023,First Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,OFF-AR-10003373,4,2,98,8
318,13-03-2022,Standard Class,Home Office,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10002602,1,2.8,138,18
319,28-01-2022,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10002927,2,79.8,3988,318
320,09-12-2023,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10004093,6,8.4,277,47
321,12-07-2023,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10000892,4,10.8,357,57
322,28-05-2022,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10002974,1,0.8,38,-2
323,02-01-2023,Standard Class,Corporate,United States,Long Beach,California,90805,West,Office Supplies,Fasteners,OFF-FA-10000624,2,0.5,5,-5
324,14-07-2022,Standard Class,Corporate,United States,Hesperia,California,92345,West,Office Supplies,Binders,OFF-BI-10004593,6,12.5,245,25
325,09-12-2023,Standard Class,Corporate,United States,Hesperia,California,92345,West,Technology,Accessories,TEC-AC-10001908,1,3,97,17
326,07-12-2022,Second Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,FUR-FU-10001967,1,0.8,16,-4
327,11-06-2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10003645,3,8.7,287,17
328,01-10-2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10000675,2,2.5,45,5
329,07-04-2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Chairs,FUR-CH-10003312,4,23.7,787,47
330,03-10-2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,OFF-LA-10001074,10,2,98,8
331,30-03-2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10001524,6,1.2,37,7
332,11-04-2022,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10004614,2,2.4,77,7
333,21-03-2022,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001153,2,0.4,18,-2
334,04-05-2022,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001982,3,0,-3,-3
